id_gracza	imie	nazwisko	wiek	kategorie wiekowe		id_gry	id_gracza	stan	ocena			0	junior		grupa
879	Weronika	Szulc	43	senior		99	237	chce kupic	10						
880	Czeslawa	Nowak	54	weteran		130	237	sprzedal	8						
881	Klaudia	Jasinska	91	weteran		70	238	posiada	8						
882	Agnieszka	Sikora	62	weteran		119	238	chce kupic	8						
883	Aneta	Czarnecka	70	weteran		27	239	sprzedal	7						
884	Adela	Cieslak	41	senior		29	240	posiada	9						
885	Bogumila	Wasilewska	40	senior		67	240	sprzedal	7						
886	Felicja	Sikora	33	senior		71	240	sprzedal	8						
887	Emilia	Czerwinska	33	senior		88	240	chce kupic	9						
888	Zofia	Ostrowska	43	senior		23	241	chce kupic	8						
889	Amanda	Przybylska	63	weteran		57	241	chce kupic	9						
890	Klementyna	Krawczyk	84	weteran		72	241	chce kupic	9						
891	Anatolia	Ziolkowska	88	weteran		81	241	posiada	8						
892	Matylda	Pawlak	26	senior		115	241	chce kupic	10						
893	Anastazja	Maciejewska	19	Junior		18	242	sprzedal	8						
894	Helena	Nowak	79	weteran		19	242	posiada	8						
895	Luiza	Malinowska	28	senior		32	242	chce kupic	7						
896	Jolanta	Zalewska	55	weteran		50	242	sprzedal	7						
897	Alina	Krajewska	49	senior		59	242	posiada	7						
898	Celina	Szczepanska	42	senior		42	243	posiada	7						
899	Elena	Czarnecka	26	senior		50	243	posiada	8						
900	Martyna	Szymczak	38	senior		76	243	posiada	8						
901	Oktawia	Wysocka	22	senior		103	244	chce kupic	8						
902	Marzanna	Witkowska	45	senior		10	245	sprzedal	8						
903	Kamila	Wroblewska	57	weteran		14	245	posiada	10						
904	Miroslawa	Pietrzak	93	weteran		87	245	chce kupic	7						
905	Julita	Pawlak	37	senior		95	245	sprzedal	10						
906	Judyta	Sobczak	83	weteran		103	245	posiada	8						
907	Liliana	Wozniak	14	Junior		104	245	posiada	8						
908	Jola	Szymczak	25	senior		23	246	posiada	10						
909	Eliza	Jakubowska	86	weteran		63	246	posiada	7						
910	Magdalena	Kwiatkowska	64	weteran		67	246	posiada	7						
911	Wioletta	Kaczmarczyk	65	weteran		125	246	posiada	7						
912	Halina	Mroz	34	senior		22	247	posiada	10						
913	Dominika	Dabrowska	70	weteran		27	247	posiada	10						
914	Otylia	Makowska	39	senior		81	247	posiada	10						
915	Martyna	Wisniewska	65	weteran		87	247	posiada	9						
916	Halina	Cieslak	45	senior		127	247	posiada	8						
917	Emilia	Kwiatkowska	42	senior		70	248	posiada	10						
918	Adriana	Wysocka	70	weteran		14	249	posiada	9						
919	Dagmara	Wojciechowska	37	senior		5	250	sprzedal	8						
920	Agata	Nowak	46	senior		69	250	sprzedal	8						
921	Roksana	Wasilewska	30	senior		71	250	sprzedal	7						
922	Alisa	Jaworska	33	senior		102	250	sprzedal	10						
923	Regina	Kozlowska	53	weteran		129	250	sprzedal	8						
924	Kamila	Walczak	89	weteran		35	251	sprzedal	7						
925	Julia	Krajewska	68	weteran		50	251	sprzedal	9						
926	Zofia	Kozlowska	69	weteran		51	251	sprzedal	8						
927	Jolanta	Krupa	56	weteran		58	251	chce kupic	7						
928	Alana	Walczak	40	senior		130	251	chce kupic	8						
929	Amanda	Sawicka	24	senior		82	252	chce kupic	9						
930	Ola	Dabrowska	65	weteran		95	252	chce kupic	10						
931	Ewa	Mroz	73	weteran		46	253	posiada	7						
932	Lucja	Sikora	16	Junior		53	253	chce kupic	7						
933	Aisha	Wlodarczyk	57	weteran		76	253	sprzedal	10						
934	Jadwiga	Brzezinska	41	senior		88	253	posiada	9						
935	Aisha	Jankowska	53	weteran		107	253	chce kupic	9						
936	Lucja	Gorecka	70	weteran		13	254	sprzedal	8						
937	Alina	Szulc	43	senior		63	254	posiada	9						
938	Kornelia	Gajewska	91	weteran		96	254	sprzedal	9						
939	Ewa	Pawlak	84	weteran		28	255	sprzedal	9						
940	Agata	Pietrzak	29	senior		61	255	chce kupic	9						
941	Regina	Dabrowska	84	weteran		98	255	chce kupic	8						
942	Adrianna	Wisniewska	42	senior		105	255	chce kupic	9						
943	Bogumila	Baranowska	19	Junior		131	255	chce kupic	9						
944	Andzelika	Szymczak	19	Junior		86	256	posiada	9						
945	Diana	Tomaszewska	69	weteran		120	256	chce kupic	9						
946	Wiktoria	Wasilewska	82	weteran		28	257	sprzedal	9						
947	Hortensja	Sokolowska	15	Junior		32	257	posiada	8						
948	Emilia	Gajewska	15	Junior		110	257	chce kupic	7						
949	Alicja	Dabrowska	34	senior		116	257	sprzedal	9						
950	Alana	Ziolkowska	17	Junior		126	257	posiada	7						
951	Regina	Kowalczyk	82	weteran		75	258	posiada	10						
952	Alana	Kalinowska	45	senior		16	260	posiada	8						
953	Marcelina	Jaworska	73	weteran		47	260	posiada	7						
954	Boguslawa	Sawicka	34	senior		67	261	posiada	10						
955	Stefania	Brzezinska	78	weteran		128	261	posiada	8						
956	Cecylia	Jakubowska	77	weteran		5	262	posiada	10						
957	Oktawia	Zakrzewska	48	senior		40	262	posiada	9						
958	Oliwia	Duda	77	weteran		65	262	posiada	10						
959	Aniela	Andrzejewska	84	weteran		69	262	posiada	7						
960	Marta	Brzezinska	57	weteran		98	262	posiada	7						
961	Danuta	Czerwinska	91	weteran		29	263	sprzedal	10						
962	Magda	Kucharska	16	Junior		79	263	sprzedal	8						
963	Lucja	Szymanska	45	senior		17	264	sprzedal	9						
964	Antonina	Baran	43	senior		33	264	sprzedal	10						
965	Stanislawa	Laskowska	54	weteran		77	264	sprzedal	9						
966	Andzelika	Kowalska	48	senior		93	264	sprzedal	10						
967	Oktawia	Kazmierczak	54	weteran		15	265	sprzedal	10						
968	Gabriela	Jankowska	82	weteran		61	265	sprzedal	10						
969	Eleonora	Mazurek	66	weteran		71	265	chce kupic	8						
970	Kaja	Makowska	18	Junior		80	265	chce kupic	8						
971	Ewelina	Kaczmarczyk	38	senior		108	265	chce kupic	9						
972	Beata	Sikorska	26	senior		123	265	chce kupic	7						
973	Alina	Wisniewska	77	weteran		42	266	posiada	9						
974	Jolanta	Gorska	37	senior		8	267	chce kupic	10						
975	Karolina	Kwiatkowska	93	weteran		13	267	sprzedal	10						
976	Dorota	Baranowska	93	weteran		33	267	posiada	9						
977	Marcelina	Krajewska	51	weteran		39	267	chce kupic	9						
978	Elwira	Gorecka	31	senior		47	267	sprzedal	7						
979	Dominika	Piotrowska	82	weteran		80	267	posiada	9						
980	Maja	Baranowska	18	Junior		87	267	sprzedal	7						
981	Jozefa	Piotrowska	25	senior		108	267	sprzedal	7						
982	Helena	Ziolkowska	81	weteran		109	267	chce kupic	9						
983	Asia	Nowak	89	weteran		4	268	chce kupic	10						
984	Judyta	Szczepanska	39	senior		23	268	chce kupic	10						
985	Klara	Tomaszewska	27	senior		77	268	chce kupic	9						
986	Eleonora	Kozlowska	28	senior		96	268	posiada	8						
987	Ida	Walczak	39	senior		113	268	chce kupic	8						
988	Dagmara	Ostrowska	44	senior		29	269	sprzedal	7						
989	Adrianna	Dabrowska	29	senior		87	269	posiada	8						
990	Judyta	Maciejewska	47	senior		34	270	chce kupic	10						
991	Eleonora	Kowalska	63	weteran		60	270	sprzedal	8						
992	Eliza	Wroblewska	73	weteran		62	270	posiada	7						
993	Cecylia	Zielinska	20	senior		74	270	posiada	8						
994	Felicja	Cieslak	69	weteran		98	270	posiada	10						
995	Jadwiga	Wojciechowska	70	weteran		1	271	posiada	9						
996	Faustyna	Wojciechowska	84	weteran		79	271	posiada	10						
997	Berenika	Wysocka	79	weteran		84	271	posiada	10						
998	Angelika	Gorecka	37	senior		91	271	posiada	10						
999	Kornelia	Krawczyk	32	senior		97	271	posiada	9						
1000	Patrycja	Kozlowska	70	weteran		114	271	posiada	7						
1001	Andrea	Zalewska	48	senior		117	271	posiada	9						
1002	Olimpia	Sadowska	65	weteran		51	272	posiada	8						
1003	Florentyna	Stepien	72	weteran		82	272	sprzedal	10						
1004	Bogna	Pawlak	65	weteran		95	272	sprzedal	7						
1005	Urszula	Jakubowska	62	weteran		117	272	sprzedal	10						
1006	Klaudia	Pawlak	50	weteran		1	273	sprzedal	10						
1007	Dorota	Czerwinska	36	senior		86	273	sprzedal	9						
1008	Izabela	Sikora	67	weteran		18	274	sprzedal	7						
1009	Kinga	Kwiatkowska	43	senior		27	274	sprzedal	7						
1010	Danuta	Walczak	33	senior		78	274	sprzedal	10						
1011	Roksana	Malinowska	43	senior		112	274	chce kupic	10						
1012	Marcelina	Jaworska	39	senior		126	274	chce kupic	8						
1013	Anastazja	Jankowska	27	senior		77	275	chce kupic	10						
1014	Konstancja	Gorska	37	senior		83	275	chce kupic	7						
1015	Malwina	Borkowska	25	senior		58	276	posiada	8						
1016	Maria	Kalinowska	92	weteran		89	276	chce kupic	9						
1017	Paulina	Ostrowska	66	weteran		124	276	sprzedal	9						
1018	Judyta	Krawczyk	80	weteran		13	277	posiada	8						
1019	Aneta	Ostrowska	39	senior		99	277	chce kupic	9						
1020	Andrea	Mroz	85	weteran		6	278	sprzedal	7						
1021	Roksana	Walczak	19	Junior		15	278	posiada	8						
1022	Florencja	Kaczmarczyk	18	Junior		16	278	sprzedal	9						
1023	Czeslawa	Jankowska	84	weteran		28	278	sprzedal	9						
1024	Luiza	Jankowska	35	senior		58	278	chce kupic	8						
1025	Ilona	Wojciechowska	93	weteran		81	278	chce kupic	9						
1026	Kamila	Dabrowska	70	weteran		87	278	chce kupic	8						
1027	Barbara	Szewczyk	83	weteran		115	278	chce kupic	8						
1028	Krystyna	Czarnecka	62	weteran		58	279	posiada	9						
1029	Emilia	Wasilewska	37	senior		59	279	chce kupic	10						
1030	Natasza	Zawadzka	21	senior		97	279	sprzedal	9						
1031	Oliwia	Piotrowska	51	weteran		125	279	posiada	10						
1032	Magdalena	Wasilewska	56	weteran		128	279	chce kupic	10						
1033	Urszula	Czerwinska	87	weteran		26	280	sprzedal	10						
1034	Daria	Kwiatkowska	48	senior		59	280	posiada	10						
1035	Honorata	Krawczyk	79	weteran		61	280	posiada	10						
1036	Krystyna	Wlodarczyk	78	weteran		86	280	posiada	9						
1037	Olimpia	Ostrowska	55	weteran		92	280	posiada	9						
1038	Milena	Czarnecka	15	Junior		3	281	posiada	7						
1039	Alisa	Rutkowska	76	weteran		24	281	posiada	8						
1040	Klara	Adamska	39	senior		29	282	posiada	7						
1041	Faustyna	Rutkowska	87	weteran		47	282	posiada	8						
						35	283	posiada	7						
						51	283	posiada	8						
						72	283	posiada	9						
						87	283	sprzedal	7						
						103	283	sprzedal	10						
						120	283	sprzedal	9						
						20	284	sprzedal	8						
						36	284	sprzedal	7						
						90	284	sprzedal	9						
						10	285	sprzedal	9						
						39	285	sprzedal	10						
						58	285	chce kupic	7						
						66	286	chce kupic	9						
						100	286	chce kupic	7						
						126	286	chce kupic	8						
						10	287	posiada	10						
						23	287	chce kupic	8						
						52	287	sprzedal	8						
						24	288	posiada	7						
						60	288	chce kupic	7						
						61	288	sprzedal	7						
						74	288	posiada	8						
						81	288	sprzedal	9						
						122	288	sprzedal	9						
						2	289	chce kupic	9						
						38	289	chce kupic	9						
						39	289	chce kupic	10						
						80	289	chce kupic	8						
						28	290	posiada	8						
						38	290	chce kupic	7						
						42	290	sprzedal	7						
						94	290	posiada	10						
						97	290	chce kupic	7						
						107	290	sprzedal	10						
						3	291	posiada	9						
						6	291	posiada	8						
						42	291	posiada	8						
						53	291	posiada	8						
						118	292	posiada	7						
						128	292	posiada	8						
						3	293	posiada	9						
						24	293	posiada	9						
						36	293	posiada	7						
						70	293	posiada	9						
						106	293	posiada	10						
						112	293	sprzedal	8						
						12	294	sprzedal	9						
						39	294	sprzedal	7						
						58	294	sprzedal	8						
						63	294	sprzedal	7						
						82	294	sprzedal	9						
						93	294	sprzedal	8						
						102	294	sprzedal	8						
						118	294	chce kupic	7						
						14	296	chce kupic	8						
						50	296	chce kupic	8						
						92	296	chce kupic	7						
						111	296	posiada	10						
						11	297	chce kupic	7						
						18	297	sprzedal	8						
						84	297	posiada	8						
						44	298	chce kupic	7						
						65	298	sprzedal	9						
						103	298	posiada	7						
						126	298	sprzedal	10						
						30	299	sprzedal	9						
						32	299	chce kupic	10						
						43	299	chce kupic	8						
						50	299	chce kupic	8						
						74	299	chce kupic	8						
						79	299	posiada	8						
						100	299	chce kupic	8						
						40	300	sprzedal	10						
						52	300	posiada	8						
						88	300	chce kupic	7						
						25	301	sprzedal	7						
						34	301	posiada	10						
						35	301	posiada	10						
						51	301	posiada	10						
						67	301	posiada	10						
						81	301	posiada	10						
						108	301	posiada	8						
						98	302	posiada	10						
						21	303	posiada	8						
						121	303	posiada	10						
						19	304	posiada	10						
						28	304	posiada	9						
						114	304	sprzedal	9						
						5	305	sprzedal	10						
						27	305	sprzedal	7						
						32	305	sprzedal	8						
						35	305	sprzedal	9						
						85	305	sprzedal	8						
						1	306	sprzedal	7						
						112	306	sprzedal	9						
						3	307	chce kupic	9						
						129	307	chce kupic	9						
						130	307	chce kupic	7						
						8	308	chce kupic	10						
						21	308	posiada	8						
						55	308	chce kupic	7						
						68	309	sprzedal	9						
						14	311	posiada	9						
						74	311	chce kupic	7						
						17	312	sprzedal	9						
						53	312	posiada	7						
						69	312	sprzedal	9						
						71	312	sprzedal	8						
						10	313	chce kupic	9						
						29	313	chce kupic	9						
						66	313	chce kupic	7						
						127	313	chce kupic	9						
						15	314	posiada	9						
						56	314	chce kupic	9						
						76	314	sprzedal	7						
						101	314	posiada	7						
						3	315	chce kupic	10						
						16	315	sprzedal	8						
						21	315	posiada	10						
						85	315	posiada	10						
						86	315	posiada	9						
						111	315	posiada	7						
						3	316	posiada	8						
						26	316	posiada	9						
						18	317	posiada	9						
						19	317	posiada	8						
						20	317	posiada	9						
						24	317	posiada	8						
						42	317	posiada	7						
						45	317	sprzedal	10						
						69	317	sprzedal	7						
						70	317	sprzedal	10						
						120	317	sprzedal	9						
						4	318	sprzedal	9						
						18	318	sprzedal	7						
						24	318	sprzedal	8						
						74	318	sprzedal	8						
						119	318	chce kupic	10						
						6	319	chce kupic	7						
						23	319	chce kupic	9						
						25	319	chce kupic	8						
						82	319	posiada	9						
						104	319	chce kupic	7						
						125	320	sprzedal	10						
						57	321	posiada	10						
						88	321	chce kupic	8						
						115	321	sprzedal	9						
						21	322	posiada	8						
						48	322	sprzedal	8						
						51	322	sprzedal	7						
						80	322	chce kupic	7						
						100	322	chce kupic	10						
						105	322	chce kupic	9						
						24	323	chce kupic	7						
						30	323	posiada	7						
						39	323	chce kupic	7						
						45	323	sprzedal	7						
						101	323	posiada	10						
						120	323	chce kupic	7						
						19	324	sprzedal	10						
						101	324	posiada	9						
						111	324	posiada	9						
						11	325	posiada	7						
						32	325	posiada	9						
						44	325	posiada	7						
						103	325	posiada	8						
						122	325	posiada	8						
						18	326	posiada	9						
						82	326	posiada	8						
						37	327	posiada	8						
						69	327	posiada	8						
						65	328	sprzedal	9						
						75	328	sprzedal	8						
						11	329	sprzedal	7						
						29	329	sprzedal	7						
						57	329	sprzedal	10						
						110	329	sprzedal	9						
						114	329	sprzedal	10						
						117	329	sprzedal	8						
						19	330	chce kupic	8						
						106	330	chce kupic	8						
						121	330	chce kupic	7						
						11	331	chce kupic	9						
						29	331	posiada	9						
						76	331	chce kupic	8						
						87	331	sprzedal	10						
						96	331	posiada	10						
						30	332	chce kupic	10						
						43	332	sprzedal	8						
						51	332	posiada	9						
						78	332	sprzedal	10						
						63	333	sprzedal	10						
						78	333	chce kupic	9						
						95	333	chce kupic	10						
						18	334	chce kupic	8						
						36	334	chce kupic	8						
						68	334	posiada	8						
						73	334	chce kupic	10						
						104	334	sprzedal	8						
						23	335	posiada	8						
						72	335	chce kupic	8						
						121	335	sprzedal	9						
						4	336	posiada	10						
						31	336	posiada	9						
						40	336	posiada	10						
						48	336	posiada	10						
						60	336	posiada	10						
						99	336	posiada	9						
						107	336	posiada	9						
						1	337	posiada	8						
						2	337	posiada	9						
						102	337	posiada	7						
						112	337	posiada	10						
						121	337	sprzedal	9						
						68	338	sprzedal	7						
						79	338	sprzedal	8						
						8	339	sprzedal	10						
						10	339	sprzedal	7						
						13	339	sprzedal	8						
						26	339	sprzedal	10						
						40	339	sprzedal	9						
						55	339	chce kupic	9						
						60	339	chce kupic	8						
						67	339	chce kupic	9						
						79	339	chce kupic	10						
						99	339	posiada	7						
						107	339	chce kupic	9						
						124	339	sprzedal	4						
						15	340	posiada	4						
						82	340	chce kupic	8						
						122	340	sprzedal	8						
						17	341	posiada	8						
						25	341	sprzedal	2						
						40	341	sprzedal	9						
						68	341	chce kupic	3						
						81	341	chce kupic	10						
						7	342	chce kupic	3						
						30	342	chce kupic	2						
						68	342	posiada	10						
						86	342	chce kupic	9						
						129	343	sprzedal	2						
						6	344	posiada	5						
						56	344	chce kupic	4						
						84	344	sprzedal	1						
						101	344	posiada	7						
						32	345	posiada	2						
						130	345	posiada	8						
						4	346	posiada	10						
						9	346	posiada	9						
						19	346	posiada	10						
						23	346	posiada	8						
						33	346	posiada	8						
						96	346	posiada	8						
						115	346	posiada	8						
						44	347	posiada	8						
						108	347	sprzedal	8						
						119	347	sprzedal	9						
						121	347	sprzedal	9						
						15	348	sprzedal	8						
						35	348	sprzedal	10						
						43	348	sprzedal	8						
						107	348	sprzedal	8						
						117	348	sprzedal	10						
						126	348	chce kupic	10						
						36	349	chce kupic	8						
						38	349	chce kupic	9						
						7	350	chce kupic	10						
						31	350	posiada	8						
						8	351	chce kupic	10						
						24	351	sprzedal	8						
						25	351	posiada	10						
						79	351	chce kupic	8						
						117	351	sprzedal	10						
						131	351	posiada	10						
						62	352	sprzedal	8						
						71	352	sprzedal	9						
						76	352	chce kupic	8						
						80	352	chce kupic	10						
						125	352	chce kupic	8						
						55	353	chce kupic	8						
						59	353	posiada	8						
						109	353	chce kupic	8						
						131	353	sprzedal	9						
						60	354	posiada	8						
						94	354	chce kupic	8						
						16	355	sprzedal	10						
						42	355	posiada	9						
						54	355	posiada	8						
						89	355	posiada	9						
						32	356	posiada	9						
						89	356	posiada	10						
						97	356	posiada	10						
						108	356	posiada	8						
						5	357	posiada	9						
						11	357	posiada	8						
						7	358	posiada	8						
						26	358	posiada	10						
						97	358	sprzedal	10						
						122	358	sprzedal	10						
						69	359	sprzedal	10						
						85	359	sprzedal	8						
						122	359	sprzedal	9						
						18	360	sprzedal	8						
						24	360	sprzedal	10						
						91	360	sprzedal	9						
						93	360	chce kupic	10						
						104	360	chce kupic	10						
						19	361	chce kupic	9						
						71	361	chce kupic	10						
						127	361	posiada	10						
						66	362	chce kupic	10						
						71	362	sprzedal	10						
						76	362	posiada	10						
						126	362	chce kupic	9						
						76	363	sprzedal	8						
						84	363	posiada	10						
						124	363	sprzedal	8						
						2	364	sprzedal	9						
						5	364	chce kupic	10						
						61	364	chce kupic	10						
						101	364	chce kupic	8						
						114	364	chce kupic	10						
						5	365	posiada	8						
						74	365	chce kupic	8						
						98	365	sprzedal	8						
						112	365	posiada	8						
						40	367	chce kupic	8						
						57	367	sprzedal	8						
						64	367	posiada	10						
						71	367	posiada	10						
						83	367	posiada	9						
						122	367	posiada	9						
						28	368	posiada	8						
						104	368	posiada	8						
						115	368	posiada	9						
						9	369	posiada	8						
						42	369	posiada	10						
						97	369	posiada	8						
						100	369	posiada	8						
						115	369	sprzedal	9						
						18	370	sprzedal	10						
						32	370	sprzedal	8						
						33	370	sprzedal	10						
						43	370	sprzedal	8						
						81	370	sprzedal	8						
						15	371	sprzedal	8						
						23	371	sprzedal	9						
						25	371	chce kupic	8						
						54	371	chce kupic	10						
						84	371	chce kupic	8						
						97	371	chce kupic	9						
						111	371	posiada	10						
						24	372	chce kupic	9						
						36	372	sprzedal	8						
						89	372	posiada	8						
						122	372	chce kupic	8						
						58	373	sprzedal	8						
						113	373	posiada	8						
						117	373	sprzedal	10						
						51	374	sprzedal	8						
						85	374	chce kupic	10						
						97	374	chce kupic	9						
						65	375	chce kupic	9						
						105	375	chce kupic	10						
						10	376	posiada	10						
						63	376	chce kupic	8						
						93	376	sprzedal	8						
						98	376	posiada	10						
						102	376	chce kupic	9						
						48	377	sprzedal	8						
						58	377	posiada	10						
						92	377	posiada	8						
						8	378	posiada	8						
						18	378	posiada	8						
						34	379	posiada	10						
						51	379	posiada	8						
						58	379	posiada	8						
						86	379	posiada	8						
						90	379	posiada	8						
						115	379	posiada	9						
						121	379	posiada	8						
						124	379	sprzedal	10						
						21	380	sprzedal	10						
						62	380	sprzedal	10						
						97	380	sprzedal	8						
						131	380	sprzedal	10						
						26	381	sprzedal	8						
						92	381	sprzedal	8						
						128	381	sprzedal	8						
						20	382	chce kupic	10						
						60	382	chce kupic	8						
						126	382	chce kupic	10						
						51	383	chce kupic	10						
						82	383	posiada	9						
						110	383	chce kupic	9						
						121	383	sprzedal	10						
						38	384	posiada	10						
						68	384	chce kupic	8						
						129	384	sprzedal	8						
						16	385	posiada	9						
						34	385	sprzedal	10						
						43	385	sprzedal	10						
						53	385	chce kupic	8						
						55	385	chce kupic	8						
						62	385	chce kupic	9						
						69	385	chce kupic	8						
						82	385	posiada	8						
						115	385	chce kupic	8						
						122	385	sprzedal	10						
						4	386	posiada	10						
						15	386	chce kupic	9						
						21	386	sprzedal	10						
						23	386	posiada	8						
						47	386	posiada	8						
						73	386	posiada	9						
						12	387	posiada	10						
						36	387	posiada	10						
						89	387	posiada	10						
						63	388	posiada	9						
						69	388	posiada	9						
						100	388	posiada	10						
						103	388	posiada	10						
						20	389	posiada	9						
						60	389	sprzedal	10						
						65	389	sprzedal	9						
						91	389	sprzedal	8						
						122	389	sprzedal	9						
						6	390	sprzedal	8						
						7	390	sprzedal	10						
						8	390	sprzedal	8						
						58	390	sprzedal	10						
						32	391	chce kupic	9						
						44	391	chce kupic	10						
						58	391	chce kupic	8						
						63	391	chce kupic	9						
						121	391	posiada	9						
						123	391	chce kupic	9						
						27	392	sprzedal	9						
						45	392	posiada	9						
						77	392	chce kupic	10						
						99	392	sprzedal	10						
						125	392	posiada	9						
						30	393	sprzedal	9						
						38	393	sprzedal	10						
						90	393	chce kupic	8						
						99	393	chce kupic	8						
						110	393	chce kupic	9						
						1	394	chce kupic	8						
						2	394	posiada	9						
						24	394	chce kupic	10						
						35	394	sprzedal	9						
						83	394	posiada	10						
						103	394	chce kupic	8						
						119	394	sprzedal	9						
						14	395	posiada	9						
						26	395	posiada	9						
						34	395	posiada	10						
						57	395	posiada	9						
						62	395	posiada	8						
						102	395	posiada	9						
						38	396	posiada	8						
						66	396	posiada	8						
						122	396	posiada	8						
						9	397	posiada	10						
						38	397	posiada	9						
						107	397	sprzedal	9						
						13	398	sprzedal	8						
						27	398	sprzedal	9						
						29	398	sprzedal	9						
						33	398	sprzedal	9						
						62	398	sprzedal	9						
						83	398	sprzedal	8						
						94	398	sprzedal	9						
						8	399	chce kupic	8						
						69	399	chce kupic	8						
						117	399	chce kupic	10						
						3	400	chce kupic	8						
						13	400	posiada	9						
						76	400	chce kupic	8						
						109	400	sprzedal	8						
						131	400	posiada	9						
						27	401	chce kupic	9						
						52	401	sprzedal	8						
						108	401	posiada	9						
						69	402	sprzedal	9						
						83	402	sprzedal	9						
						100	402	chce kupic	10						
						120	402	chce kupic	8						
						14	403	chce kupic	9						
						114	403	chce kupic	10						
						116	403	posiada	9						
						43	404	chce kupic	10						
						60	404	sprzedal	10						
						123	404	posiada	9						
						7	405	chce kupic	10						
						81	405	sprzedal	10						
						57	406	posiada	10						
						12	407	posiada	10						
						47	407	posiada	9						
						71	407	posiada	9						
						99	407	posiada	8						
						106	407	posiada	9						
						73	408	posiada	8						
						29	409	posiada	9						
						30	409	posiada	9						
						45	409	posiada	9						
						58	409	posiada	10						
						110	409	sprzedal	9						
						122	409	sprzedal	9						
						53	410	sprzedal	9						
						63	410	sprzedal	8						
						68	410	sprzedal	10						
						82	410	sprzedal	9						
						55	411	sprzedal	8						
						35	412	sprzedal	9						
						55	412	chce kupic	10						
						76	412	chce kupic	10						
						56	413	chce kupic	9						
						107	413	chce kupic	10						
						112	413	posiada	9						
						120	413	chce kupic	9						
						26	414	sprzedal	10						
						47	414	posiada	10						
						55	414	chce kupic	8						
						40	415	sprzedal	8						
						43	415	posiada	8						
						61	415	sprzedal	10						
						40	416	sprzedal	9						
						70	416	chce kupic	10						
						87	416	chce kupic	10						
						88	416	chce kupic	8						
						116	416	chce kupic	10						
						44	417	posiada	8						
						62	417	chce kupic	8						
						75	417	sprzedal	9						
						117	417	posiada	10						
						32	418	chce kupic	10						
						55	418	sprzedal	8						
						78	419	posiada	8						
						119	419	posiada	10						
						131	419	posiada	8						
						21	420	posiada	9						
						66	420	posiada	8						
						71	420	posiada	8						
						88	420	posiada	9						
						123	420	posiada	10						
						2	421	posiada	10						
						40	421	posiada	10						
						84	421	posiada	8						
						87	421	sprzedal	10						
						106	421	sprzedal	9						
						120	421	sprzedal	10						
						8	422	sprzedal	10						
						58	422	sprzedal	9						
						74	422	sprzedal	9						
						114	422	sprzedal	8						
						16	423	sprzedal	8						
						20	423	chce kupic	9						
						26	423	chce kupic	8						
						47	423	chce kupic	10						
						59	423	chce kupic	8						
						85	423	posiada	8						
						114	423	chce kupic	10						
						11	424	sprzedal	9						
						114	425	posiada	9						
						129	425	chce kupic	8						
						18	426	sprzedal	8						
						24	426	posiada	9						
						85	426	sprzedal	8						
						115	426	sprzedal	8						
						128	426	chce kupic	9						
						103	427	chce kupic	9						
						106	427	chce kupic	8						
						26	428	chce kupic	9						
						51	428	posiada	10						
						91	428	chce kupic	8						
						124	428	sprzedal	9						
						128	428	posiada	10						
						12	429	chce kupic	9						
						75	429	sprzedal	8						
						82	429	posiada	8						
						14	430	posiada	9						
						19	430	posiada	9						
						76	430	posiada	9						
						106	430	posiada	10						
						16	431	posiada	8						
						42	431	posiada	9						
						60	431	posiada	9						
						63	431	posiada	10						
						101	431	posiada	8						
						123	431	posiada	8						
						126	431	sprzedal	8						
						8	432	sprzedal	9						
						72	432	sprzedal	8						
						127	432	sprzedal	9						
						37	433	sprzedal	8						
						57	433	sprzedal	9						
						93	433	sprzedal	8						
						48	434	sprzedal	9						
						92	434	chce kupic	8						
						2	435	chce kupic	8						
						15	435	chce kupic	8						
						121	436	chce kupic	10						
						124	436	posiada	10						
						15	437	chce kupic	10						
						99	437	sprzedal	10						
						125	437	posiada	10						
						25	438	chce kupic	8						
						30	438	sprzedal	8						
						34	438	posiada	9						
						82	438	sprzedal	10						
						5	439	sprzedal	9						
						37	439	chce kupic	9						
						70	439	chce kupic	8						
						22	440	chce kupic	10						
						25	440	chce kupic	8						
						68	440	posiada	10						
						82	440	chce kupic	8						
						17	441	sprzedal	10						
						23	441	posiada	8						
						55	441	chce kupic	8						
						101	441	sprzedal	10						
						114	441	posiada	8						
						32	442	posiada	8						
						34	442	posiada	8						
						91	442	posiada	8						
						128	442	posiada	9						
						30	443	posiada	9						
						37	443	posiada	8						
						83	443	posiada	10						
						103	443	posiada	8						
						64	444	posiada	9						
						65	444	posiada	10						
						7	445	sprzedal	8						
						43	445	sprzedal	9						
						80	445	sprzedal	10						
						104	445	sprzedal	10						
						52	446	sprzedal	9						
						106	446	sprzedal	9						
						109	446	sprzedal	9						
						128	446	sprzedal	9						
						72	447	chce kupic	10						
						80	447	chce kupic	9						
						34	448	chce kupic	10						
						82	448	chce kupic	9						
						127	448	posiada	9						
						12	449	chce kupic	8						
						54	449	sprzedal	10						
						111	449	posiada	8						
						18	450	chce kupic	10						
						21	450	sprzedal	9						
						61	450	posiada	8						
						6	451	sprzedal	8						
						43	451	sprzedal	9						
						58	451	chce kupic	10						
						4	452	chce kupic	10						
						5	452	chce kupic	10						
						28	452	chce kupic	10						
						34	452	posiada	9						
						87	452	chce kupic	9						
						101	452	sprzedal	9						
